Código UNEP-WCMC (World Conservation Monitoring Centre),codCnuc,Nome do Órgão Gestor,nomeUC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN (União Internacional para a Conservação da Natureza e dos Recursos Naturais),Municípios Abrangidos,Em conformidade com o SNUC,Estados Abrangidos,nome,anoCriacao,sigla,areaHa,perimetroM,atoLegal,esferaAdmin,siglaGrupo,UF,municipios,biomaIbge,biomaCrl,coordRegional,unidOrg,codCnucOld,linkOld,nomeUCOld,siglaNomeUCOld,siglaUCOld,nomeClasseOld,grupoOld,anoCriacaoOld,atoLegalOld,"DS_HISTO10,C,254Old",nomeCoordenacaoOld
10811,0000.00.0087 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE CANELA ,Federal ,Floresta ,Category VI ,Canela (RS) ,Sim ,RS ,FLORESTA NACIONAL DE CANELA,1968,FLONA,563.52084584053,12887.0293,Portaria 561 de 25/10/1968,Federal,US,RS,Canela.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR9 Florianópolis/SC,879,87,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2218-flona-de-canela target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Canela,FLONA Canela,FLONA,Floresta Nacional,US,1968,Portaria 561 de 25/10/1968,"Portaria 561 de 25/10/1968, criação",Florianópolis/SC (CR9)
198360,0000.00.0088 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE CARAJÁS ,Federal ,Floresta ,Category VI ,"Canaã dos Carajás (PA), Parauapebas (PA), Água Azul do Norte (PA) ",Sim ,PA ,FLORESTA NACIONAL DE CARAJÁS,1998,FLONA,391263.03771052,397745.1065,"DEC  2.486, de 02/02/1998",Federal,US,PA,"Canaã dos Carajás, Parauapebas, Água Azul do Norte.",AMAZÔNIA,AMAZÔNIA,CR4 Belém/PA,758,88,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1927-flona-de-carajas target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Carajás,FLONA Carajás,FLONA,Floresta Nacional,US,1998,"DEC  2.486, de 02/02/1998","DEC 2.486 de 02/02/1998, criação",Belém/PA (CR4)
10803,0000.00.0089 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE CAXIUANÃ ,Federal ,Floresta ,Category VI ,"Gurupá (PA), Melgaço (PA), Portel (PA), Porto de Moz (PA) ",Sim ,PA ,FLORESTA NACIONAL DE CAXIUANÂ,1961,FLONA,317950.65666164,297166.6891,DEC 236 de 28/11/1961,Federal,US,PA,"Portel, Melgaço.",AMAZÔNIA,AMAZÔNIA,CR4 Belém/PA,759,89,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1928-flona-de-caxiuana target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Caxiuanã,FLONA Caxiuanã,FLONA,Floresta Nacional,US,1961,DEC 236 de 28/11/1961,"DEC 239 de 28/11/1961, criação",Belém/PA (CR4)
351745,0000.00.0090 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE CRISTÓPOLIS ,Federal ,Floresta ,Category VI ,Baianópolis (BA) ,Sim ,BA ,FLORESTA NACIONAL DE CRISTÓPOLIS,2001,FLONA,12840.6921553425,53998.9285,DEC S/N de 18/05/2001,Federal,US,BA,Baianópolis.,CERRADO,CERRADO,CR7 Porto Seguro/BA,668,90,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2075-flona-de-cristopolis target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Cristópolis,FLONA Cristópolis,FLONA,Floresta Nacional,US,2001,DEC S/N de 18/05/2001,"DEC/SN 18/05/2001, criação",Porto Seguro/BA (CR7)
351732,0000.00.0091 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE GOYTACAZES ,Federal ,Floresta ,Category VI ,Linhares (ES) ,Sim ,ES ,FLORESTA NACIONAL DE GOYTACAZES,2002,FLONA,1425.65277598971,18052.6125,DEC S/N de 05/06/2012,Federal,US,ES,Linhares.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR11 Lagoa Santa/MG,705,91,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2220-flona-de-goytacazes target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Goytacazes,FLONA de Goytacazes,FLONA,Floresta Nacional,US,2002,DEC S/N de 05/06/2012,Dec s/nº de 28 de novembro de 2002 e Dec s/nº de 05 de Junho de 2012,Porto Seguro/BA (CR7)
198350,0000.00.0092 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE HUMAITÁ ,Federal ,Floresta ,Category VI ,Humaitá (AM) ,Sim ,AM ,FLORESTA NACIONAL DE HUMAITÁ,1998,FLONA,472454.9001652,428816.9579,"DEC  2.485, de 02/02/1998",Federal,US,AM,Humaitá.,AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,637,92,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1932-flona-de-humaita target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Humaitá,FLONA Humaitá,FLONA,Floresta Nacional,US,1998,"DEC  2.485, de 02/02/1998","DEC 2.485 de 02/02/1998, criação",Porto Velho/RO (CR1)
19763,0000.00.0093 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE IBIRAMA ,Federal ,Floresta ,Category VI ,"Apiúna (SC), Ibirama (SC) ",Sim ,SC ,FLORESTA NACIONAL DE IBIRAMA,1988,FLONA,519.34991817667,18466.0096,"DEC  95.818, de 11/03/1988",Federal,US,SC,"Ibirama, Ascurra, Apiúna.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR9 Florianópolis/SC,894,93,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2223-flona-de-ibirama target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Ibirama,FLONA Ibirama,FLONA,Floresta Nacional,US,1988,"DEC  95.818, de 11/03/1988","DEC 95.818 de 11/03/1988, criação",Florianópolis/SC (CR9)
351723,0000.00.0094 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE IPANEMA ,Federal ,Floresta ,Category VI ,"Araçoiaba da Serra (SP), Capela do Alto (SP), Iperó (SP) ",Sim ,SP ,FLORESTA NACIONAL DE IPANEMA,1992,FLONA,5384.82540144128,35738.6402,"DEC  530, de 20/05/1992.",Federal,US,SP,"Araçoiaba da Serra, Iperó, Capela do Alto.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,915,94,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2191-flona-de-ipanema target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Ipanema,FLONA de Ipanema,FLONA,Floresta Nacional,US,1992,"DEC  530, de 20/05/1992.","DEC 530 de 20/05/1992, criação",Rio de Janeiro/RJ (CR8)
198362,0000.00.0095 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE ITAITUBA I ,Federal ,Floresta ,Category VI ,"Itaituba (PA), Trairão (PA) ",Sim ,PA ,FLORESTA NACIONAL DE ITAITUBA I,1998,FLONA,213105.006467902,628274.2744,"DEC  2.481, de 02/02/1998; LEI 12.678, de 25/06/2012",Federal,US,PA,"Itaituba, Trairão.",AMAZÔNIA,AMAZÔNIA,CR3 Santarém/PA,763,95,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1934-flona-de-itaituba-1 target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Itaituba I,FLONA Itaituba I,FLONA,Floresta Nacional,US,1998,"DEC  2.481, de 02/02/1998; LEI 12.678, de 25/06/2012",DEC 2.481 de 02/02/1998 e Lei n° 12.678 de 25 de junho de 2012,Santarém/PA (CR3)
198363,0000.00.0096 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE ITAITUBA II ,Federal ,Floresta ,Category VI ,"Itaituba (PA), Trairão (PA) ",Sim ,PA ,FLORESTA NACIONAL DE ITAITUBA II,1998,FLONA,397755.5503073,2471379.2451,"DEC  2.482, de 02/02/1998; LEI 12.678, de 25/06/2012",Federal,US,PA,"Itaituba, Trairão.",AMAZÔNIA,AMAZÔNIA,CR3 Santarém/PA,764,96,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1936-flona-de-itaituba-2 target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Itaituba II,FLONA Itaituba II,FLONA,Floresta Nacional,US,1998,"DEC  2.482, de 02/02/1998; LEI 12.678, de 25/06/2012",DEC 2.482 de 02/02/1998 e Lei n° 12.678 de 25 de junho de 2012,Santarém/PA (CR3)
351792,0000.00.0097 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE JACUNDÁ ,Federal ,Floresta ,Category VI ,"Candeias do Jamari (RO), Porto Velho (RO) ",Sim ,RO ,FLORESTA NACIONAL DE JACUNDÁ,2004,FLONA,221219.525053578,388752.2231,DEC S/N de 01/12/2004,Federal,US,RO,"Porto Velho, Candeias do Jamari.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,857,97,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1937-flona-de-jacunda target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Jacundá,FLONA Jacundá,FLONA,Floresta Nacional,US,2004,DEC S/N de 01/12/2004,"DEC/SN 01/12/2004, criação",Porto Velho/RO (CR1)
351726,0000.00.0098 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE LORENA ,Federal ,Floresta ,Category VI ,Lorena (SP) ,Sim ,SP ,FLORESTA NACIONAL DE LORENA,2001,FLONA,281.40899234223,6779.9732,"Portaria 246, de 18/07/2001",Federal,US,SP,Lorena.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,916,98,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/1939-flona-de-lorena target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Lorena,FLONA Lorena,FLONA,Floresta Nacional,US,2001,"Portaria 246, de 18/07/2001","Portaria 246 de 18/07/2001, criação",Rio de Janeiro/RJ (CR8)
351779,0000.00.0099 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE MULATA ,Federal ,Floresta ,Category VI ,"Alenquer (PA), Monte Alegre (PA) ",Sim ,PA ,FLORESTA NACIONAL DE MULATA,2001,FLONA,216604.18276166,370056.2158,DEC S/N de 01/08/2001,Federal,US,PA,"Alenquer, Monte Alegre.",AMAZÔNIA,AMAZÔNIA,CR3 Santarém/PA,766,99,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1940-flona-de-mulata target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Mulata,FLONA Mulata,FLONA,Floresta Nacional,US,2001,DEC S/N de 01/08/2001,"DEC/SN 01/08/2001, criação",Santarém/PA (CR3)
351764,0000.00.0100 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE NÍSIA FLORESTA ,Federal ,Floresta ,Category VI ,Nísia Floresta (RN) ,Sim ,RN ,FLORESTA NACIONAL DE NÍSIA FLORESTA,2001,FLONA,168.843299427,6099.9691,DEC S/N de 27/09/2001,Federal,US,RN,Nísia Floresta.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR6 Cabedelo/PB,852,100,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2189-flona-de-nisia-floresta target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Nísia Floresta,FLONA Nísia Floresta,FLONA,Floresta Nacional,US,2001,DEC S/N de 27/09/2001,"DEC/SN 27/09/2001, criação",Cabedelo/PB (CR6)
351731,0000.00.0101 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE PACOTUBA ,Federal ,Floresta ,Category VI ,Cachoeiro de Itapemirim (ES) ,Sim ,ES ,FLORESTA NACIONAL DE PACOTUBA,2002,FLONA,449.44678439189,16219.3587,DEC S/N de 13/12/2002,Federal,US,ES,Cachoeiro de Itapemirim.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR11 Lagoa Santa/MG,706,101,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2188-flona-de-pocotuba target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Pacotuba,FLONA Pacotuba,FLONA,Floresta Nacional,US,2002,DEC S/N de 13/12/2002,"DEC/SN 13/12/2002, criação",Porto Seguro/BA (CR7)
351807,0000.00.0102 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE PALMARES ,Federal ,Floresta ,Category VI ,"Altos (PI), Teresina (PI) ",Sim ,PI ,FLORESTA NACIONAL DE PALMARES,2005,FLONA,168.21068544206,5628.7184,DEC S/N de 21/02/2005,Federal,US,PI,"Teresina, Altos.",CAATINGA,CAATINGA,CR5 Parnaíba/PI,813,102,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2126-flona-de-palmares target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Palmares,FLONA Palmares,FLONA,Floresta Nacional,US,2005,DEC S/N de 21/02/2005,"DEC/SN 21/02/2005, criação",Parnaíba/PI (CR5)
351733,0000.00.0103 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE PARAOPEBA ,Federal ,Floresta ,Category VI ,Paraopeba (MG) ,Sim ,MG ,FLORESTA NACIONAL DE PARAOPEBA,2001,FLONA,203.2919699969,7842.6912,Portaria 248 de 18/07/2001,Federal,US,MG,Paraopeba.,CERRADO,CERRADO,CR11 Lagoa Santa/MG,739,103,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2076-flona-de-paraopeba target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Paraopeba,FLONA Paraopeba,FLONA,Floresta Nacional,US,2001,Portaria 248 de 18/07/2001,"Portaria 248 de 18/07/2001, criação",Lagoa Santa/MG (CR11)
351835,0000.00.0104 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE PAU-ROSA ,Federal ,Floresta ,Category VI ,"Maués (AM), Nova Olinda do Norte (AM) ",Sim ,AM ,FLORESTA NACIONAL DE PAU-ROSA,2001,FLONA,988186.717895293,1000135.8405,DEC S/N de 07/08/2001.,Federal,US,AM,"Maués, Nova Olinda do Norte.",AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,641,104,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1889-flona-de-pau-rosa target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Pau-Rosa,FLONA Pau-Rosa,FLONA,Floresta Nacional,US,2001,DEC S/N de 07/08/2001.,"DEC/SN 07/08/2001, criação",Manaus/AM (CR2)
220241,0000.00.0105 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE RITÁPOLIS ,Federal ,Floresta ,Category VI ,"São João del Rei (MG), Ritápolis (MG), Coronel Xavier Chaves (MG) ",Sim ,MG ,FLORESTA NACIONAL DE RITÁPOLIS,1999,FLONA,89.19009385432,4386.458,DEC S/N de 21/09/1999,Federal,US,MG,Ritápolis.,MATA ATLÂNTICA,MATA ATLÂNTICA,CR11 Lagoa Santa/MG,738,105,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2221-flona-de-ritapolis target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Ritápolis,FLONA Ritápolis,FLONA,Floresta Nacional,US,1999,DEC S/N de 21/09/1999,"DEC/SN 21/09/1999, criação",Lagoa Santa/MG (CR11)
31768,0000.00.0106 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE RORAIMA ,Federal ,Floresta ,Category VI ,"Alto Alegre (RR), Mucajaí (RR), Amajari (RR), Iracema (RR) ",Sim ,RR ,FLORESTA NACIONAL DE RORAIMA,1989,FLONA,169628.701688863,297046.5403,"DEC  97.545, de 01/03/1989; LEI 12.058, de 13/12/2009.",Federal,US,AM/RR,"Amajari, Alto Alegre, Mucajaí, Iracema, Caracaraí, Barcelos.",AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,871,106,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1941-flona-de-roraima target=_blank>Clique aqui para mais informações no Portal</a>,NGI ICMBIO RORAIMA,NGI ICMBIO RORAIMA,NUC,Floresta Nacional,US,1989,"DEC  97.545, de 01/03/1989; LEI 12.058, de 13/12/2009.","DEC 97.545 de 01/03/1989, criação",Manaus/AM (CR2)
351755,0000.00.0107 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE SANTA ROSA DO PURUS ,Federal ,Floresta ,Category VI ,Feijó (AC) ,Sim ,AC ,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,2001,FLONA,231556.880797095,430163.6251,DEC S/N de 07/08/2001,Federal,US,AC,"Feijó, Santa Rosa do Purus.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,613,107,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1944-flona-de-santa-rosa-do-purus target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Santa Rosa do Purus,FLONA Santa Rosa do Purus,FLONA,Floresta Nacional,US,2001,DEC S/N de 07/08/2001,"DEC/SN 07/08/2001, criação",Porto Velho/RO (CR1)
